movie_name,genre_id1,genre_1,genre_id2,genre_2,genre_id3,genre_3,genre_id4,genre_4,genre_id5,genre_5,genre_id6,genre_6,genre_id7,genre_7,genre_id8,genre_8
Brothers at War,99,'Documentary',36,'History',,,,,,,,,,,,
Salaam Cinema,99,'Documentary',18,'Drama',35,'Comedy',,,,,,,,,,
The Happiest Girl in the World,18,'Drama',35,'Comedy',,,,,,,,,,,,
Examined Life,99,'Documentary',,,,,,,,,,,,,,
Wadd: The Life & Times of John C. Holmes,99,'Documentary',,,,,,,,,,,,,,
Don't Deliver Us from Evil,27,'Horror',18,'Drama',,,,,,,,,,,,
Three Outlaw Samurai,28,'Action',18,'Drama',,,,,,,,,,,,
Antonio Gaudí,99,'Documentary',,,,,,,,,,,,,,
Slumming,35,'Comedy',18,'Drama',,,,,,,,,,,,
Real Steel,28,'Action',878,'Science,'','',,,,,,,,,,
Devil Times Five,27,'Horror',,,,,,,,,,,,,,
The Dream Catcher,18,'Drama',,,,,,,,,,,,,,
The Pleasure of Being Robbed,18,'Drama',,,,,,,,,,,,,,
Cuckoo in a Dark Forest,18,'Drama',10752,'War',,,,,,,,,,,,
Hotel Pacific,18,'Drama',,,,,,,,,,,,,,
The Enchanted World of Danny Kaye: The Emperor's New Clothes,16,'Animation',10751,'Family',,,,,,,,,,,,
Pinocchio,,,,,,,,,,,,,,,,
Buck,99,'Documentary',,,,,,,,,,,,,,
Hell,27,'Horror',878,'Science,'','',,,,,,,,,,
Exit,18,'Drama',9648,'Mystery',53,'Thriller',,,,,,,,,,
Clara and Me,18,'Drama',10749,'Romance',10769,'Foreign',,,,,,,,,,
My Joy,18,'Drama',,,,,,,,,,,,,,
The Overbrook Brothers,18,'Drama',35,'Comedy',,,,,,,,,,,,
I Am My Films: A Portrait of Werner Herzog,99,'Documentary',,,,,,,,,,,,,,
Portrait Werner Herzog,99,'Documentary',,,,,,,,,,,,,,
Sokkotanssi,,,,,,,,,,,,,,,,
Pilate and Others,,,,,,,,,,,,,,,,
The Smiling Madame Beudet,18,'Drama',,,,,,,,,,,,,,
Snow,18,'Drama',,,,,,,,,,,,,,
Father of Invention,35,'Comedy',18,'Drama',,,,,,,,,,,,
Quiet Flows the Don,18,'Drama',36,'History',,,,,,,,,,,,
No Exit,,,,,,,,,,,,,,,,
At Sea,,,,,,,,,,,,,,,,
House by the River,80,'Crime',18,'Drama',,,,,,,,,,,,
The Bullfighters,35,'Comedy',,,,,,,,,,,,,,
The Last Days of Pompeii,18,'Drama',28,'Action',,,,,,,,,,,,
Catching Hell,99,'Documentary',,,,,,,,,,,,,,
Footloose,18,'Drama',10402,'Music',10749,'Romance',,,,,,,,,,
The Thing,27,'Horror',878,'Science,'','','','',,,,,,,,
Lemmy,99,'Documentary',10402,'Music',,,,,,,,,,,,
Beautiful Boy,18,'Drama',,,,,,,,,,,,,,
The Harvest (La Cosecha),99,'Documentary',,,,,,,,,,,,,,
Tyrannosaur,18,'Drama',10749,'Romance',,,,,,,,,,,,
Men in the City 2,35,'Comedy',,,,,,,,,,,,,,
"O-Bi, O-Ba: The End of Civilization",878,'Science,'','',,,,,,,,,,,,
The Killer Is Loose,18,'Drama',53,'Thriller',,,,,,,,,,,,
Martha Marcy May Marlene,18,'Drama',53,'Thriller',,,,,,,,,,,,
We Need to Talk About Kevin,18,'Drama',53,'Thriller',,,,,,,,,,,,
Tabloid,99,'Documentary',,,,,,,,,,,,,,
The Old Fashioned Way,35,'Comedy',,,,,,,,,,,,,,
The River Murders,53,'Thriller',9648,'Mystery',,,,,,,,,,,,
Behind Enemy Lines II: Axis of Evil,28,'Action',12,'Adventure',53,'Thriller',,,,,,,,,,
Return of Django,37,'Western',,,,,,,,,,,,,,
The Three Musketeers,12,'Adventure',28,'Action',53,'Thriller',,,,,,,,,,
In Time,28,'Action',53,'Thriller',878,'Science,,,,,,,,,,
Oranges and Sunshine,18,'Drama',,,,,,,,,,,,,,
A Pain in the Ass,35,'Comedy',,,,,,,,,,,,,,
Brighton Rock,18,'Drama',53,'Thriller',80,'Crime',,,,,,,,,,
The League of Gentlemen,35,'Comedy',80,'Crime',53,'Thriller',,,,,,,,,,
Burning Palms,35,'Comedy',18,'Drama',10751,'Family',,,,,,,,,,
Margaret,18,'Drama',,,,,,,,,,,,,,
Carnage,35,'Comedy',18,'Drama',,,,,,,,,,,,
Assassination Games,18,'Drama',28,'Action',80,'Crime',,,,,,,,,,
Margin Call,53,'Thriller',18,'Drama',,,,,,,,,,,,
Mystics in Bali,9648,'Mystery',27,'Horror',,,,,,,,,,,,
God's Little Acre,10749,'Romance',18,'Drama',35,'Comedy',,,,,,,,,,
2019: After the Fall of New York,28,'Action',27,'Horror',878,'Science,,,,,,,,,,
Alaska: Silence And Solitude,99,'Documentary',,,,,,,,,,,,,,
The Frozen North,99,'Documentary',36,'History',,,,,,,,,,,,
Out California Way,37,'Western',10402,'Music',,,,,,,,,,,,
Paranormal Activity 3,27,'Horror',,,,,,,,,,,,,,
Puncture,18,'Drama',9648,'Mystery',,,,,,,,,,,,
Polisse,18,'Drama',,,,,,,,,,,,,,
A Little Bit of Heaven,35,'Comedy',18,'Drama',10749,'Romance',,,,,,,,,,
Year of the Carnivore,35,'Comedy',10749,'Romance',,,,,,,,,,,,
A Perfect Couple,35,'Comedy',10749,'Romance',,,,,,,,,,,,
The War of the Robots,28,'Action',878,'Science,,,,,,,,,,,,
Prisoners of the Lost Universe,12,'Adventure',878,'Science,'','',,,,,,,,,,
Bertsolari,99,'Documentary',,,,,,,,,,,,,,
Blondie Knows Best,35,'Comedy',,,,,,,,,,,,,,
Johnny English Reborn,80,'Crime',12,'Adventure',28,'Action',35,'Comedy',53,'Thriller',,,,,,
Abduction,53,'Thriller',28,'Action',9648,'Mystery',,,,,,,,,,
Beginning of the Great Revival,18,'Drama',28,'Action',10769,'Foreign',,,,,,,,,,
This Must Be the Place,18,'Drama',,,,,,,,,,,,,,
Shame,18,'Drama',,,,,,,,,,,,,,
La Marseillaise,36,'History',18,'Drama',,,,,,,,,,,,
Werewolf Woman,27,'Horror',10769,'Foreign',,,,,,,,,,,,
"Love Affair, or the Case of the Missing Switchboard Operator",18,'Drama',10769,'Foreign',,,,,,,,,,,,
11 x 14,99,'Documentary',,,,,,,,,,,,,,
The True Story of Jesse James,28,'Action',37,'Western',,,,,,,,,,,,
One to Another,18,'Drama',,,,,,,,,,,,,,
American Son,18,'Drama',,,,,,,,,,,,,,
The Book of Stars,,,,,,,,,,,,,,,,
Directed by John Ford,99,'Documentary',,,,,,,,,,,,,,
TV Junkie,99,'Documentary',,,,,,,,,,,,,,
"Happy, Happy",18,'Drama',35,'Comedy',10749,'Romance',,,,,,,,,,
A Screaming Man,10752,'War',18,'Drama',,,,,,,,,,,,
A Cab for Three,18,'Drama',80,'Crime',,,,,,,,,,,,
Unholy,27,'Horror',878,'Science,'','',,,,,,,,,,
Ballad of the Little Soldier,99,'Documentary',,,,,,,,,,,,,,
May 18,28,'Action',12,'Adventure',18,'Drama',10769,'Foreign',,,,,,,,
Nora's Will,18,'Drama',28,'Action',35,'Comedy',53,'Thriller',10769,'Foreign',,,,,,
What's Your Number?,35,'Comedy',10749,'Romance',,,,,,,,,,,,
Dream House,18,'Drama',53,'Thriller',9648,'Mystery',,,,,,,,,,
How to Die in Oregon,99,'Documentary',,,,,,,,,,,,,,
"Suddenly, Last Winter",99,'Documentary',,,,,,,,,,,,,,
Queen of Blood,27,'Horror',878,'Science,,,,,,,,,,,,
Radioactive Dreams,878,'Science,'','','','','','',,,,,,,,
Headhunters,53,'Thriller',80,'Crime',,,,,,,,,,,,
Batman: Year One,28,'Action',12,'Adventure',16,'Animation',80,'Crime',878,'Science,,,,,,
America before Columbus,99,'Documentary',,,,,,,,,,,,,,
Camouflage,35,'Comedy',18,'Drama',,,,,,,,,,,,
Pajęczarki,,,,,,,,,,,,,,,,
Mulan: Rise of a Warrior,12,'Adventure',18,'Drama',28,'Action',,,,,,,,,,
Campus Radio,,,,,,,,,,,,,,,,
Machine Gun Preacher,28,'Action',53,'Thriller',80,'Crime',,,,,,,,,,
Miss Representation,99,'Documentary',,,,,,,,,,,,,,
Answer This!,35,'Comedy',10749,'Romance',,,,,,,,,,,,
The Doll,18,'Drama',10749,'Romance',,,,,,,,,,,,
Anonymous,18,'Drama',36,'History',53,'Thriller',,,,,,,,,,
Mr. Nice,35,'Comedy',80,'Crime',18,'Drama',,,,,,,,,,
Hella W,,,,,,,,,,,,,,,,
The Carpenter,27,'Horror',53,'Thriller',,,,,,,,,,,,
The Veteran,28,'Action',53,'Thriller',,,,,,,,,,,,
The Gold of Naples,18,'Drama',35,'Comedy',,,,,,,,,,,,
Crashing,35,'Comedy',18,'Drama',10749,'Romance',,,,,,,,,,
A Loving Father,18,'Drama',,,,,,,,,,,,,,
End of the Game,9648,'Mystery',53,'Thriller',,,,,,,,,,,,
Gone to Earth,18,'Drama',10749,'Romance',,,,,,,,,,,,
Black Cadillac,18,'Drama',53,'Thriller',,,,,,,,,,,,
Colorado Avenue,18,'Drama',,,,,,,,,,,,,,
A Sunday in Hell: Paris-Roubaix,99,'Documentary',,,,,,,,,,,,,,
Doc,37,'Western',,,,,,,,,,,,,,
Al Franken - God Spoke,99,'Documentary',,,,,,,,,,,,,,
Bone,35,'Comedy',,,,,,,,,,,,,,
Hamlet,18,'Drama',,,,,,,,,,,,,,
"China 9, Liberty 37",28,'Action',37,'Western',10769,'Foreign',,,,,,,,,,
Tower Heist,28,'Action',35,'Comedy',,,,,,,,,,,,
J. Edgar,18,'Drama',80,'Crime',36,'History',,,,,,,,,,
Sometimes They Come Back,18,'Drama',27,'Horror',53,'Thriller',,,,,,,,,,
The Double,28,'Action',18,'Drama',80,'Crime',,,,,,,,,,
Cherry Crush,80,'Crime',18,'Drama',9648,'Mystery',53,'Thriller',,,,,,,,
WUSA,18,'Drama',,,,,,,,,,,,,,
The Adventures of Tintin,12,'Adventure',16,'Animation',9648,'Mystery',,,,,,,,,,
Operation Mad Ball,35,'Comedy',10752,'War',,,,,,,,,,,,
The Son of No One,18,'Drama',53,'Thriller',80,'Crime',,,,,,,,,,
Undertow,18,'Drama',10749,'Romance',,,,,,,,,,,,
Starsuckers,99,'Documentary',10769,'Foreign',,,,,,,,,,,,
White on Rice,35,'Comedy',10749,'Romance',,,,,,,,,,,,
The Minister,18,'Drama',,,,,,,,,,,,,,
The Heroic Ones,28,'Action',18,'Drama',,,,,,,,,,,,
Tomboy,18,'Drama',,,,,,,,,,,,,,
Glasses,35,'Comedy',10769,'Foreign',,,,,,,,,,,,
See How They Fall,18,'Drama',53,'Thriller',10769,'Foreign',,,,,,,,,,
Actresses,35,'Comedy',18,'Drama',,,,,,,,,,,,
Cobra Woman,28,'Action',,,,,,,,,,,,,,
Pompeii: The Mystery of the People Frozen in Time,99,'Documentary',,,,,,,,,,,,,,
Capricious Summer,35,'Comedy',10749,'Romance',10769,'Foreign',,,,,,,,,,
Bandwagon,35,'Comedy',18,'Drama',,,,,,,,,,,,
Flower & Garnet,18,'Drama',35,'Comedy',,,,,,,,,,,,
Loft,27,'Horror',,,,,,,,,,,,,,
Lavatory Lovestory,,,,,,,,,,,,,,,,
The Fall of the House of Usher,9648,'Mystery',16,'Animation',27,'Horror',,,,,,,,,,
Woman Obsessed,18,'Drama',10749,'Romance',,,,,,,,,,,,
The Heirloom,18,'Drama',10769,'Foreign',27,'Horror',,,,,,,,,,
George Harrison: Living in the Material World,10402,'Music',99,'Documentary',,,,,,,,,,,,
Hugo,12,'Adventure',18,'Drama',10751,'Family',,,,,,,,,,
Higher Ground,18,'Drama',53,'Thriller',,,,,,,,,,,,
Trespass,80,'Crime',18,'Drama',53,'Thriller',,,,,,,,,,
Savage Streets,28,'Action',80,'Crime',53,'Thriller',,,,,,,,,,
The Dark House,18,'Drama',27,'Horror',53,'Thriller',80,'Crime',,,,,,,,
Street Scene,18,'Drama',,,,,,,,,,,,,,
The Last Real Men,,,,,,,,,,,,,,,,
Election Day,,,,,,,,,,,,,,,,
Immortals,14,'Fantasy',28,'Action',18,'Drama',,,,,,,,,,
Jack and Jill,35,'Comedy',,,,,,,,,,,,,,
Take Out,18,'Drama',10769,'Foreign',,,,,,,,,,,,
Chesty: A Tribute to a Legend,99,'Documentary',,,,,,,,,,,,,,
The People vs. George Lucas,99,'Documentary',,,,,,,,,,,,,,
Mahjong,35,'Comedy',18,'Drama',,,,,,,,,,,,
Eerie Tales,14,'Fantasy',27,'Horror',9648,'Mystery',,,,,,,,,,
Progression,99,'Documentary',,,,,,,,,,,,,,
Rage,53,'Thriller',18,'Drama',,,,,,,,,,,,
The Devil's Double,18,'Drama',28,'Action',53,'Thriller',80,'Crime',10752,'War',,,,,,
Setup,28,'Action',80,'Crime',18,'Drama',53,'Thriller',,,,,,,,
House of Tolerance,18,'Drama',,,,,,,,,,,,,,
Dreileben: Beats Being Dead,18,'Drama',,,,,,,,,,,,,,
The Deep Blue Sea,18,'Drama',10749,'Romance',,,,,,,,,,,,
Killer,,,,,,,,,,,,,,,,
My Mother and Her Guest,18,'Drama',,,,,,,,,,,,,,
11-11-11,27,'Horror',53,'Thriller',,,,,,,,,,,,
Into the Abyss,99,'Documentary',80,'Crime',,,,,,,,,,,,
"Oslo, August 31st",18,'Drama',,,,,,,,,,,,,,
Paper Soldier,18,'Drama',,,,,,,,,,,,,,
The Nada Gang,53,'Thriller',,,,,,,,,,,,,,
Whatever Lola wants,18,'Drama',,,,,,,,,,,,,,
Daffy Duck's Movie: Fantastic Island,16,'Animation',,,,,,,,,,,,,,
Westward Ho,18,'Drama',36,'History',37,'Western',,,,,,,,,,
The Last Mountain,99,'Documentary',,,,,,,,,,,,,,
Sasha,35,'Comedy',18,'Drama',,,,,,,,,,,,
I Want to Be a Soldier,18,'Drama',,,,,,,,,,,,,,
Another Happy Day,35,'Comedy',18,'Drama',,,,,,,,,,,,
The Big Hangover,,,,,,,,,,,,,,,,
Shaolin,28,'Action',18,'Drama',,,,,,,,,,,,
Fright,27,'Horror',53,'Thriller',,,,,,,,,,,,
The Story of Mankind,18,'Drama',14,'Fantasy',,,,,,,,,,,,
Wichita,37,'Western',28,'Action',10749,'Romance',,,,,,,,,,
Wuthering Heights,18,'Drama',10749,'Romance',,,,,,,,,,,,
From Beyond the Grave,27,'Horror',,,,,,,,,,,,,,
LennoNYC,99,'Documentary',,,,,,,,,,,,,,
The River Why,18,'Drama',10749,'Romance',,,,,,,,,,,,
Cherry,35,'Comedy',18,'Drama',10749,'Romance',,,,,,,,,,
The Bat Man,28,'Action',,,,,,,,,,,,,,
Batman and Robin,28,'Action',878,'Science,'','',,,,,,,,,,
Bluebeard,18,'Drama',80,'Crime',,,,,,,,,,,,
Espion(s),18,'Drama',10749,'Romance',53,'Thriller',,,,,,,,,,
Good Morning Miss Dove,35,'Comedy',18,'Drama',,,,,,,,,,,,
The Late George Apley,35,'Comedy',,,,,,,,,,,,,,
Million Dollar Legs,35,'Comedy',,,,,,,,,,,,,,
The Great Flamarion,80,'Crime',18,'Drama',9648,'Mystery',,,,,,,,,,
The Descendants,35,'Comedy',18,'Drama',,,,,,,,,,,,
Like Crazy,18,'Drama',10749,'Romance',,,,,,,,,,,,
The Muppets,35,'Comedy',10751,'Family',10402,'Music',,,,,,,,,,
The White Dragon,28,'Action',12,'Adventure',35,'Comedy',18,'Drama',14,'Fantasy',10749,'Romance',,,,
The Twilight Saga: Breaking Dawn - Part 1,12,'Adventure',14,'Fantasy',10749,'Romance',,,,,,,,,,
The Circle of Deceit,18,'Drama',10769,'Foreign',,,,,,,,,,,,
Figures in a Landscape,53,'Thriller',28,'Action',,,,,,,,,,,,
Barocco,10769,'Foreign',53,'Thriller',,,,,,,,,,,,
Blown Away,18,'Drama',10749,'Romance',53,'Thriller',,,,,,,,,,
War Horse,18,'Drama',10752,'War',,,,,,,,,,,,
The Rum Diary,18,'Drama',35,'Comedy',,,,,,,,,,,,
My Week with Marilyn,18,'Drama',,,,,,,,,,,,,,
Stanley and Livingstone,12,'Adventure',18,'Drama',36,'History',,,,,,,,,,
Making Plans for Lena,35,'Comedy',18,'Drama',,,,,,,,,,,,
The Uninvited,9648,'Mystery',18,'Drama',27,'Horror',,,,,,,,,,
Moonlight and Cactus,37,'Western',35,'Comedy',10402,'Music',,,,,,,,,,
An Inconvenient Tax,99,'Documentary',,,,,,,,,,,,,,
Easier with Practice,18,'Drama',35,'Comedy',10749,'Romance',,,,,,,,,,
I Was an Adventuress,18,'Drama',35,'Comedy',80,'Crime',,,,,,,,,,
Safe in Hell,53,'Thriller',18,'Drama',,,,,,,,,,,,
Three Days,80,'Crime',18,'Drama',878,'Science,,,,,,,,,,
À l'aventure,18,'Drama',,,,,,,,,,,,,,
The Criminal,80,'Crime',18,'Drama',,,,,,,,,,,,
The Wedding Director,18,'Drama',10769,'Foreign',,,,,,,,,,,,
Weekend,18,'Drama',10749,'Romance',,,,,,,,,,,,
Sur,,,,,,,,,,,,,,,,
The Bridge to Nowhere,80,'Crime',18,'Drama',,,,,,,,,,,,
The Iron Rose,27,'Horror',,,,,,,,,,,,,,
Silvestre,36,'History',18,'Drama',,,,,,,,,,,,
Echoes of the Rainbow,35,'Comedy',99,'Documentary',18,'Drama',10749,'Romance',,,,,,,,
Beijing Taxi,99,'Documentary',10769,'Foreign',,,,,,,,,,,,
"Lebanon, Pa.",18,'Drama',10749,'Romance',,,,,,,,,,,,
Hollywood Party,35,'Comedy',10402,'Music',,,,,,,,,,,,
The Constant Nymph,18,'Drama',10402,'Music',10749,'Romance',,,,,,,,,,
Cyclomania,18,'Drama',10749,'Romance',,,,,,,,,,,,
My Flesh My Blood,18,'Drama',10749,'Romance',10769,'Foreign',,,,,,,,,,
Lifted,16,'Animation',,,,,,,,,,,,,,
Living Will...,35,'Comedy',,,,,,,,,,,,,,
Singham,18,'Drama',28,'Action',80,'Crime',,,,,,,,,,
Shanghai,18,'Drama',9648,'Mystery',10749,'Romance',,,,,,,,,,
Milky Way,,,,,,,,,,,,,,,,
The Silence Before Bach,18,'Drama',,,,,,,,,,,,,,
Chandni Chowk To China,28,'Action',12,'Adventure',35,'Comedy',18,'Drama',,,,,,,,
Stage Struck,35,'Comedy',,,,,,,,,,,,,,
Faat Kiné,18,'Drama',,,,,,,,,,,,,,
Hipsters,18,'Drama',10749,'Romance',,,,,,,,,,,,
Another Cinderella Story,10402,'Music',,,,,,,,,,,,,,
The Plough and the Stars,18,'Drama',,,,,,,,,,,,,,
True Blue,18,'Drama',10769,'Foreign',,,,,,,,,,,,
Bunraku,53,'Thriller',28,'Action',18,'Drama',,,,,,,,,,
The Lonely Passion of Judith Hearne,18,'Drama',10749,'Romance',,,,,,,,,,,,
The Little Colonel,18,'Drama',10751,'Family',,,,,,,,,,,,
Gantz: Perfect Answer,28,'Action',9648,'Mystery',878,'Science,,,,,,,,,,
Sarah's Key,18,'Drama',10752,'War',,,,,,,,,,,,
Bigga Than Ben,,,,,,,,,,,,,,,,
The Tree,18,'Drama',,,,,,,,,,,,,,
Xtro,878,'Science,'','',,,,,,,,,,,,
Waiting for Happiness,18,'Drama',10402,'Music',,,,,,,,,,,,
Applause,18,'Drama',,,,,,,,,,,,,,
The Sitter,35,'Comedy',,,,,,,,,,,,,,
Extremely Loud & Incredibly Close,18,'Drama',,,,,,,,,,,,,,
Time Bomb,53,'Thriller',,,,,,,,,,,,,,
Hanussen,878,'Science,'','','','','','',,,,,,,,
The Gruffalo,16,'Animation',10751,'Family',,,,,,,,,,,,
Play the Game,35,'Comedy',10749,'Romance',,,,,,,,,,,,
The 12 Dogs of Christmas,18,'Drama',10751,'Family',,,,,,,,,,,,
Asterix and the Big Fight,10751,'Family',16,'Animation',12,'Adventure',35,'Comedy',,,,,,,,
Asterix Conquers America,10751,'Family',16,'Animation',12,'Adventure',35,'Comedy',,,,,,,,
Asterix and the Vikings,10751,'Family',16,'Animation',35,'Comedy',12,'Adventure',,,,,,,,
Sing Your Song,99,'Documentary',,,,,,,,,,,,,,
Rings on Her Fingers,35,'Comedy',,,,,,,,,,,,,,
Rampart,80,'Crime',18,'Drama',,,,,,,,,,,,
Happy Feet Two,16,'Animation',35,'Comedy',10751,'Family',,,,,,,,,,
Angel,18,'Drama',10769,'Foreign',10402,'Music',,,,,,,,,,
HealtH,35,'Comedy',,,,,,,,,,,,,,
Amore,18,'Drama',,,,,,,,,,,,,,
That Cold Day in the Park,18,'Drama',,,,,,,,,,,,,,
Arthur Christmas,18,'Drama',16,'Animation',10751,'Family',35,'Comedy',,,,,,,,
Miss Bala,18,'Drama',28,'Action',,,,,,,,,,,,
Wind Across the Everglades,28,'Action',12,'Adventure',,,,,,,,,,,,
Red Line 7000,28,'Action',18,'Drama',,,,,,,,,,,,
99 and 44/100% Dead,28,'Action',80,'Crime',35,'Comedy',12,'Adventure',,,,,,,,
The Suspect,9648,'Mystery',53,'Thriller',18,'Drama',,,,,,,,,,
12 Days of Terror,18,'Drama',27,'Horror',,,,,,,,,,,,
A Midsummer Night's Dream,35,'Comedy',14,'Fantasy',10749,'Romance',,,,,,,,,,
Getting to Know You,,,,,,,,,,,,,,,,
Run for Cover,28,'Action',37,'Western',,,,,,,,,,,,
Accidents Happen,35,'Comedy',18,'Drama',,,,,,,,,,,,
The Perfect Game,18,'Drama',10751,'Family',,,,,,,,,,,,
Elephant White,28,'Action',53,'Thriller',14,'Fantasy',80,'Crime',,,,,,,,
Violet & Daisy,53,'Thriller',80,'Crime',18,'Drama',28,'Action',35,'Comedy',,,,,,
Flypaper,9648,'Mystery',35,'Comedy',80,'Crime',,,,,,,,,,
Bullet to the Head,28,'Action',80,'Crime',53,'Thriller',,,,,,,,,,
The Expendables 2,28,'Action',12,'Adventure',53,'Thriller',,,,,,,,,,
The Snowman,28,'Action',12,'Adventure',16,'Animation',10751,'Family',14,'Fantasy',,,,,,
Sharktopus,27,'Horror',35,'Comedy',878,'Science,'','',,,,,,,,
Bathing Beauty,35,'Comedy',10402,'Music',,,,,,,,,,,,
What Price Glory,35,'Comedy',18,'Drama',10752,'War',,,,,,,,,,
The Hunger Games,878,'Science,'','','','',,,,,,,,,,
Blind Justice,,,,,,,,,,,,,,,,
Womb,10749,'Romance',878,'Science,,,,,,,,,,,,
Fire of Conscience,28,'Action',53,'Thriller',10769,'Foreign',,,,,,,,,,
The Goddess,18,'Drama',,,,,,,,,,,,,,
Intimate Lighting,10402,'Music',18,'Drama',35,'Comedy',,,,,,,,,,
Sweeney Todd: The Demon Barber of Fleet Street,27,'Horror',,,,,,,,,,,,,,
The Death King,27,'Horror',,,,,,,,,,,,,,
The Dark Knight Rises,28,'Action',80,'Crime',18,'Drama',53,'Thriller',,,,,,,,
Hovering Over the Water,18,'Drama',10749,'Romance',,,,,,,,,,,,
Dacii,10752,'War',18,'Drama',36,'History',,,,,,,,,,
The Bourne Legacy,28,'Action',53,'Thriller',,,,,,,,,,,,
"Don't Worry, I'm Fine",18,'Drama',,,,,,,,,,,,,,
I Melt with You,18,'Drama',53,'Thriller',,,,,,,,,,,,
Sherlock Holmes: A Game of Shadows,12,'Adventure',28,'Action',80,'Crime',9648,'Mystery',,,,,,,,
Life in a Day,99,'Documentary',,,,,,,,,,,,,,
Evidence of Blood,10770,'TV,'','',,,,,,,,,,,,
The Cost of Living,35,'Comedy',,,,,,,,,,,,,,
Flamenco,10769,'Foreign',,,,,,,,,,,,,,
A Funny Man,18,'Drama',,,,,,,,,,,,,,
Judex,12,'Adventure',,,,,,,,,,,,,,
Wild Animals,35,'Comedy',80,'Crime',18,'Drama',,,,,,,,,,
Moonlight Whispers,,,,,,,,,,,,,,,,
Coriolanus,18,'Drama',53,'Thriller',,,,,,,,,,,,
Americano,18,'Drama',,,,,,,,,,,,,,
Stagecoach,37,'Western',,,,,,,,,,,,,,
Angelus,18,'Drama',35,'Comedy',,,,,,,,,,,,
The Forty-First,18,'Drama',,,,,,,,,,,,,,
Macon County Line,18,'Drama',,,,,,,,,,,,,,
Gitmek: My Marlon and Brando,18,'Drama',,,,,,,,,,,,,,
Prom Night in Mississippi,99,'Documentary',,,,,,,,,,,,,,
This Is Not a Film,99,'Documentary',,,,,,,,,,,,,,
Carmen Comes Home,35,'Comedy',,,,,,,,,,,,,,
Outside Satan,18,'Drama',10769,'Foreign',,,,,,,,,,,,
The Student,10769,'Foreign',18,'Drama',,,,,,,,,,,,
Shit Year,18,'Drama',,,,,,,,,,,,,,
Toronto Stories,18,'Drama',,,,,,,,,,,,,,
Backstage,18,'Drama',,,,,,,,,,,,,,
Better Things,18,'Drama',10769,'Foreign',,,,,,,,,,,,
A New Life,18,'Drama',,,,,,,,,,,,,,
"Why Are the Bells Ringing, Mitica?",35,'Comedy',18,'Drama',,,,,,,,,,,,
Young Adult,35,'Comedy',18,'Drama',,,,,,,,,,,,
Mr. Bones 2: Back from the Past,35,'Comedy',,,,,,,,,,,,,,
Faces in the Crowd,53,'Thriller',9648,'Mystery',80,'Crime',18,'Drama',,,,,,,,
New Year's Eve,35,'Comedy',10749,'Romance',,,,,,,,,,,,
Mission: Impossible - Ghost Protocol,28,'Action',53,'Thriller',12,'Adventure',,,,,,,,,,
G.I. Joe: The Revenge of Cobra,10751,'Family',14,'Fantasy',28,'Action',878,'Science,'','',,,,,,
We Bought a Zoo,18,'Drama',35,'Comedy',10751,'Family',,,,,,,,,,
April in Paris,35,'Comedy',10402,'Music',10749,'Romance',,,,,,,,,,
The Girl with the Dragon Tattoo,53,'Thriller',80,'Crime',9648,'Mystery',18,'Drama',,,,,,,,
The Darkest Hour,27,'Horror',28,'Action',53,'Thriller',878,'Science,,,,,,,,
Picture Me,99,'Documentary',,,,,,,,,,,,,,
Last Holiday,35,'Comedy',18,'Drama',,,,,,,,,,,,
Alvin and the Chipmunks: Chipwrecked,35,'Comedy',14,'Fantasy',10751,'Family',10402,'Music',16,'Animation',,,,,,
Albert Nobbs,18,'Drama',,,,,,,,,,,,,,
Julia's Eyes,27,'Horror',53,'Thriller',,,,,,,,,,,,
Metrobranding,36,'History',99,'Documentary',,,,,,,,,,,,
Salvation Boulevard,35,'Comedy',53,'Thriller',28,'Action',18,'Drama',,,,,,,,
Friends with Kids,35,'Comedy',18,'Drama',10749,'Romance',,,,,,,,,,
The Girl in the Red Velvet Swing,18,'Drama',10749,'Romance',,,,,,,,,,,,
Intruders,27,'Horror',53,'Thriller',18,'Drama',,,,,,,,,,
Pitfall,53,'Thriller',80,'Crime',18,'Drama',,,,,,,,,,
In the Land of Blood and Honey,18,'Drama',10749,'Romance',10752,'War',,,,,,,,,,
Kongo,27,'Horror',18,'Drama',,,,,,,,,,,,
Shockproof,80,'Crime',18,'Drama',,,,,,,,,,,,
Boy Meets Girl,35,'Comedy',,,,,,,,,,,,,,
Model Shop,18,'Drama',10749,'Romance',,,,,,,,,,,,
Broken Lullaby,18,'Drama',,,,,,,,,,,,,,
The Toast of New York,35,'Comedy',18,'Drama',,,,,,,,,,,,
Texas,18,'Drama',10749,'Romance',37,'Western',,,,,,,,,,
Peas at 5:30,18,'Drama',,,,,,,,,,,,,,
Today's Special,35,'Comedy',10749,'Romance',,,,,,,,,,,,
Brutal Beauty: Tales of the Rose City Rollers,99,'Documentary',,,,,,,,,,,,,,
Sophie's Revenge,35,'Comedy',18,'Drama',10749,'Romance',,,,,,,,,,
Reagan,99,'Documentary',10769,'Foreign',,,,,,,,,,,,
Santa Buddies,12,'Adventure',,,,,,,,,,,,,,
The Last Lions,99,'Documentary',,,,,,,,,,,,,,
Machine Gun McCain,18,'Drama',28,'Action',53,'Thriller',80,'Crime',10769,'Foreign',,,,,,
The Outside Man,80,'Crime',53,'Thriller',,,,,,,,,,,,
