movie_title,genre_4
The Dark Knight Rises,Thriller
Sherlock Holmes: A Game of Shadows,Mystery
Faces in the Crowd,Drama
G.I. Joe: The Revenge of Cobra,Science
The Girl with the Dragon Tattoo,Drama
The Darkest Hour,Science
Alvin and the Chipmunks: Chipwrecked,Music
Salvation Boulevard,Drama
Machine Gun McCain,Crime
Ladies vs Ricky Bahl,Romance
Contraband,Crime
Sacrifice,Thriller
Street Mobster,Foreign
The Disappearance of Haruhi Suzumiya,Romance
The Poseidon Adventure,Action
Red Tails,History
The Scenesters,Mystery
The Wonderful World of Puss 'n Boots,Comedy
Detective Dee and the Mystery of the Phantom Flame,Mystery
Toast,Family
King Kong Escapes,Science
Castle of Sand,Foreign
Pitfall,Science
Smokin' Aces 2: Assassins' Ball,Thriller
Ricky Rapper and the Bicycle Thief,Foreign
The Dead,Science
A Monster in Paris,Family
Retreat,Science
The Bear,Thriller
One of Our Dinosaurs Is Missing,Drama
Children Who Chase Lost Voices,Fantasy
Bestseller,Foreign
Bedevilled,Horror
A Lonely Place to Die,Crime
Snowtown,Thriller
Eden of the East Movie I: The King of Eden,Science
Meeting Evil,Thriller
Genesis,Foreign
The Silent House,Thriller
Mirror Mirror,Comedy
Battleship,Science
Madhouse,Thriller
Twelve,Crime
Dante's Inferno: An Animated Epic,Horror
The Bleeding House,Drama
The Baron of Arizona,Romance
The Devil's Rock,War
Chosin,War
Columbus Circle,Thriller
Viva Riva!,Thriller
Across the Line: The Exodus of Charlie Wright,Crime
The Heir Apparent: Largo Winch,Thriller
The Pirates! In an Adventure with Scientists!,Comedy
The Fish Child,Foreign
Letters to God,Thriller
Texas Killing Fields,Mystery
Get the Gringo,Drama
Bio Slime,Science
House of the Rising Sun,Thriller
Brave,Family
Pocahontas II: Journey to a New World,Family
4.3.2.1,Romance
Woochi : The Demon Slayer,Fantasy
Rock of Ages,Romance
Seeking a Friend for the End of the World,Science
Pulgasari,Fantasy
A Colt Is My Passport,Foreign
Coup de grâce,Romance
Ice Age: Continental Drift,Family
Cruel Gun Story,Foreign
Scorcher,Drama
Prisoner 701: Sasori,Foreign
Radio On,Music
2010: Moby Dick,Horror
Rage,Romance
Ruby Sparks,Drama
Infection,Science
Dragon Ball Z: Wrath of the Dragon,Science
In the Name of the King 2: Two Worlds,Action
Dragon Eyes,Crime
The Thrushes Are Still Singing,Crime
Female Agents,History
I Hate But Love,Drama
ParaNorman,Comedy
War of the Arrows,Thriller
Cinderella II: Dreams Come True,Fantasy
The Odd Life of Timothy Green,Family
Chameleon,Foreign
Prime Suspect 6: The Last Witness,TV
The Mikado,Romance
Arthur and the Revenge of Maltazard,Family
Deathstalker II,Fantasy
The Liquidator,Foreign
A Pig's Tale,Romance
2-Headed Shark Attack,Science
My Left Eye Sees Ghosts,Science
Shameless,Romance
Shottas,Drama
Sapphire,Thriller
Hotel Transylvania,Fantasy
Charlie Chan in Egypt,Drama
Charlie Chan in London,Thriller
Love in the Time of Hysteria,Foreign
We Are From The Future,Drama
Transit,Crime
The Glamorous Life of Sachiko Hanai,Foreign
The Strange Case of the End of Civilization as We Know It,Foreign
Alex Cross,Mystery
Rx (Simple Lies),Thriller
Kounterfeit,Crime
Wreck-It Ralph,Adventure
The Day,Science
Sleepless Night,Romance
Stolen,Thriller
Blood Tide,Foreign
Joe + Belle,Comedy
The Invisible War,Documentary
The Twilight Saga: Breaking Dawn - Part 2,Romance
Red Dawn,Science
Murder on Flight 502,Mystery
Fire Over England,History
Ten Seconds to Hell,Action
Journey to Saturn,Comedy
Kirikou and the Wild Beasts,Fantasy
Slingshot,Thriller
Arcade,Science
Fantasy Mission Force,Crime
Made in Mexico,History
Redline,Thriller
Winners & Sinners,Crime
1911,History
Looking for Jackie,Foreign
Stand Up and Fight,Western
Kung Fu Cult Master,Science
Adventures of Arsene Lupin,Crime
Fire with Fire,Thriller
Dororo,Science
7 Khoon Maaf,Thriller
Negative Happy Chain Saw Edge,Action
The Girl on a Motorcycle,Romance
Spring Break Shark Attack,Thriller
Silent Night,Mystery
The Turn of the Screw,Mystery
The Reluctant Dragon,Comedy
Holiday Wishes,Family
Stevie,Foreign
Tiny Toon Adventures: How I Spent My Vacation,Family
Gangster Squad,Thriller
It's Such a Beautiful Day,Drama
Painted Lady,Foreign
Jesse Stone: Death in Paradise,Mystery
Jesse Stone: No Remorse,Mystery
Jesse Stone: Benefit of the Doubt,Mystery
My Way,War
Choose,Thriller
The Music Man,Music
The Psychopath,Mystery
Angst,Thriller
On the Edge,Crime
Resident Evil: Degeneration,Science
The Devil's Tomb,Science
Song for Marion,Drama
Living Free,Foreign
Escape from Planet Earth,Family
How to Make a Monster,53
Journey to the West: Conquering the Demons,Comedy
Murder in Greenwich,Mystery
The Tale of Sweeney Todd,Thriller
Dead Man Down,Drama
The Croods,Family
The Borrowers,Fantasy
The Trial of the Incredible Hulk,Action
Radio Rebel,TV
Geek Charming,TV
In the House,Thriller
Alabama Moon,Family
The Host,Science
Loaded,Thriller
Trance,Mystery
Nazis at the Center of the Earth,Thriller
Happy,Romance
Wolf Children,Fantasy
Before Your Eyes,Science
The Black Camel,Mystery
"20,000 Leagues Under the Sea",Science
After The Storm,Action
The Tenth Man,TV
War of the Shaolin Temple,War
Under the Salt,Foreign
The Sentimental Swordsman,Foreign
A Brooklyn State of Mind,Romance
Wish You Were Here,Mystery
Tales of Vesperia: The First Strike,Fantasy
Epic,Fantasy
After School Midnighters,Family
Up Periscope,Thriller
Age of Heroes,War
Man of Steel,Science
Pyaar Ka Punchnama,Foreign
Fullmetal Alchemist: The Sacred Star of Milos,Action
The Best Offer,Mystery
World War Z,Science
Dirty Wars,Crime
K-911,Mystery
Hong Kong Confidential,Foreign
Crossfire Trail,Western
Passion,Mystery
Ghoulies III: Ghoulies Go to College,Action
Cottage Country,Romance
ICHI,History
Brain Dead,Science
R.I.P.D.,Crime
RED 2,Thriller
Fetching Cody,Romance
The Breath,History
Whatever You Say,Crime
Phantom of the Megaplex,Mystery
The Smurfs 2,Animation
My Little Pony: Equestria Girls,Fantasy
Lupin the Third: The Secret of Mamo,Comedy
Batman: Mystery of the Batwoman,Action
Green Lantern: Emerald Knights,Science
Kickboxer 4: The Agresor,Romance
The Cat and the Canary,Thriller
Planes,Comedy
Mr. Moto in Danger Island,Thriller
The Mortal Instruments: City of Bones,Mystery
Ain't Them Bodies Saints,Western
Cold Prey II,Thriller
Blubberella,Foreign
Too Hot to Handle,Drama
Tidal Wave,Thriller
The Last Drop,War
Murder à la Mod,Mystery
Closed Circuit,Thriller
Lisa,Romance
Bare Knuckles,Thriller
Zambezia,Family
Conquest,Horror
I Will Follow You Into the Dark,Thriller
Adventures of Kitty O'Day,Mystery
Once Upon a Warrior,Science
Follow Me!,Foreign
Kabul Express,Thriller
Parkland,Mystery
Sunshine on Leith,Drama
Brazilian Western,Romance
My Grandfather's People,History
Being Cyrus,Thriller
29 Palms,Thriller
Boulevard,Thriller
Race,Crime
Clash,Foreign
You May Not Kiss the Bride,Romance
How I Live Now,War
What if...,Family
Godzilla Against MechaGodzilla,Science
Boy Wonder,Thriller
Painless,Thriller
47 Ronin,Fantasy
The Magic Voyage of Sinbad,Fantasy
Charlie Countryman,Romance
True Heart,Family
Gamera vs. Barugon,Science
The Secret Life of Walter Mitty,Fantasy
RoboGeisha,Science
Urusei Yatsura 2: Beautiful Dreamer,Science
Lone Survivor,War
Blood Relatives,Thriller
The Rhythm of Crime,Mystery
The Night of the Hunted,Foreign
Lips of Blood,Foreign
Gurren Lagann The Movie: Childhood's End,Comedy
Gurren Lagann The Movie: The Lights in the Sky Are Stars,Comedy
Lady and the Tramp II: Scamp's Adventure,Adventure
Oldboy,Action
World War Three,Drama
Massacre Mafia Style,Thriller
Hellbound?,Documentary
The Dog Who Stopped the War,Family
The Sandlot: Heading Home,Comedy
Snow Beast,Science
I Will Fight No More Forever,War
Mio in the Land of Faraway,Family
Dhoom,Thriller
Highlander: The Search for Vengeance,Science
Dream Machine,Thriller
Fade to Black,Thriller
A Soldier's Plaything,War
Ernest & Celestine,Family
Full Eclipse,Science
Striking Range,Thriller
Flowers in the Attic,TV
Tale of the Mummy,Science
The Monuments Men,Action
The Lego Movie,Family
The Road,Foreign
Rain or Shine,Music
Betrayed,War
Knights of Badassdom,Comedy
Midsummer,Thriller
Sabotage,Crime
"Niko 2 - Little Brother, Big Trouble",Comedy
Winter's Tale,Romance
The Inside Man,Foreign
Gamera the Brave,Horror
An Oversimplification of Her Beauty,Romance
Informant,Documentary
"Black Coal, Thin Ice",Thriller
Bionicle: Mask of Light,Family
All the Young Men,War
3 Days to Kill,Crime
Bionicle 3: Web of Shadows,Family
Bionicle: The Legend Reborn,Family
First Squad: The Moment of Truth,Science
Blast,Thriller
Need for Speed,Thriller
Sniper: Reloaded,Drama
Dragonwyck,Thriller
Stunts,Mystery
The Nut Job,Adventure
BloodRayne: The Third Reich,Horror
Muppets Most Wanted,Family
"Man, Woman & the Wall",Foreign
Survival Island,Thriller
Viva Knievel!,Thriller
Sun Don't Shine,Romance
Big Jim McLain,Thriller
Metro Manila,Action
Bounty Hunters,Romance
Boy,Foreign
March or Die,War
Rio 2,Family
Breaking Point,Thriller
Hatchet III,Action
Mulan II,Action
Conquest 1453,War
Ninja 4: Siege,History
Belle of the Yukon,Western
Pompeii,Romance
Alpha and Omega 3: The Great Wolf Games,Comedy
You Instead,Foreign
Memorial Day,History
X-Men: Days of Future Past,Science
The Treasure Hunter,Science
Rosemary's Baby,Mystery
Turks & Caicos,Mystery
Begin Again,Drama
Maleficent,Family
Toward the Unknown,Romance
Scooby-Doo! WrestleMania Mystery,Mystery
Empire of Silver,Family
Blood of Redemption,Crime
Tangled Ever After,Family
A Letter to Momo,Drama
How to Train Your Dragon 2,Animation
Our Man In Marrakesh,Crime
Jack Strong,Mystery
Planes: Fire & Rescue,Family
Killer Legends,Documentary
Blue,Foreign
The Ghost Goes West,Horror
Butcher Boys,Thriller
Willow Creek,Thriller
Once My Mother,Family
The Detective,Mystery
Around June,Romance
In Order of Disappearance,Crime
Batman: Assault on Arkham,Crime
Quicksand,Thriller
Death in Buenos Aires,Romance
Only God Knows,Romance
D-Day The Sixth of June,War
Antboy: Revenge of the Red Fury,Fantasy
The Other F Word,Comedy
Beautiful,Foreign
The Pyx,Thriller
Care Bears To the Rescue,Family
The Little Norse Prince,Family
Castle in the Desert,Thriller
A Walk Among the Tombstones,Thriller
The Galapagos Affair: Satan Came to Eden,Crime
Thomasine & Bushrod,Drama
The Other One,Thriller
Cause for Alarm,Mystery
An Average Little Man,Crime
The World of Kanako,Horror
The Boxtrolls,Fantasy
Nine Lives,Drama
Angel's Egg,Horror
Horns,Fantasy
Dracula Untold,Fantasy
Charlie Chan at Monte Carlo,Thriller
Charlie Chan at the Circus,Thriller
Charlie Chan at the Olympics,Thriller
Charlie Chan at the Opera,Thriller
Jack and the Cuckoo-Clock Heart,Drama
The Swan Princess: Escape from Castle Mountain,Family
Ward 13,Comedy
Challenge to Lassie,Drama
Plastic,Crime
Young Ones,Science
The Mine,Thriller
Charlie Chan at the Race Track,Crime
Charlie Chan at the Wax Museum,Thriller
City in Darkness,Mystery
Charlie Chan in Honolulu,Comedy
Charlie Chan in Panama,Mystery
Charlie Chan in Paris,Mystery
Charlie Chan in Rio,Comedy
The Chinese Cat,Thriller
Charlie Chan on Broadway,Drama
The Brothers Rico,Crime
Violette,History
Darkside Blues,Science
Big Hero 6,Action
Archangel,Crime
The Book of Life,Comedy
Young Detective Dee: Rise of the Sea Dragon,Adventure
Strange Invaders,Fantasy
Mr Hublot,Fantasy
Charlie Chan's Murder Cruise,Thriller
Charlie Chan's Secret,Thriller
Charlotte's Web 2: Wilbur's Great Adventure,Family
The Crew,Crime
The Prodigy,Mystery
The Marine 2,Thriller
The Delivery,Thriller
Dead in Tombstone,Horror
An American Tail: The Mystery of the Night Monster,Science
Generation War,History
Haider,Romance
American Soldiers: A Day in Iraq,Thriller
The Guardians,Crime
Cleopatra,TV
The Princess Comes Across,Thriller
The Clinic,Crime
Secret of the Wings,Adventure
Tinker Bell and the Lost Treasure,Fantasy
Dark of the Sun,War
Hearts Divided,History
Remington and the Curse of the Zombadings,Drama
Soldier of Fortune,Romance
The Secret Invasion,History
Dark Alibi,Thriller
Day of Wrath,Action
Dead Heat,Drama
Twice-Told Tales,Science
Dead Men Tell,Drama
Secret,Documentary
Death Racers,Science
The Imitation Game,War
Inherent Vice,Drama
The Brides of Fu Manchu,Science
"Give 'em Hell, Malone",Thriller
Trash,Thriller
Head Over Heels,Romance
Patema Inverted,Fantasy
Jetsons: The Movie,Science
Murder Over New York,Comedy
Dorothy Mills,Horror
Painted Skin,Thriller
Dil Bole Hadippa!,Foreign
It All Came True,Drama
Stiletto,Thriller
The Seven-Ups,Crime
The Boy Who Cried Werewolf,TV
Nothing But the Night,Thriller
The Magic Crystal,Animation
In the Heart of the Sea,Action
Iceman,Science
Double Trouble,Romance
DragonHeart: A New Beginning,Fantasy
El Gringo,Thriller
Penguins of Madagascar,Comedy
'71,War
Quest,Thriller
Kajaki,Drama
Scott of the Antarctic,History
The Voices,Thriller
Christmas in Conway,TV
Batman vs Dracula,Action
Norwegian Ninja,Thriller
Kill the Messenger,Mystery
The Mad Dog Killer,Foreign
Death Steps in the Dark,Horror
Gangsters,Romance
White Mischief,Romance
Beyond Justice,Thriller
Zorro,Adventure
Man Without a Memory,Thriller
The Return of Ringo,Western
Action Jackson,Romance
Prey,Mystery
Somewhere in the Night,Mystery
Scooby-Doo! Abracadabra-Doo,Mystery
Jack the Ripper,Thriller
The Curse of King Tut's Tomb,Thriller
Redirected,Thriller
The Cop in Blue Jeans,Crime
Aladdin,Fantasy
Killers,Drama
Kingsman: The Secret Service,Adventure
Night at the Museum: Secret of the Tomb,Family
Sorority Wars,TV
"Listen, Darling",Music
Second Skin,Foreign
The Evictors,Crime
Miss Minoes,Science
Gambling City,Crime
Casablanca Express,Foreign
Sharpe's Battle,War
Sharpe's Eagle,War
Fishtales,Science
Five Weeks in a Balloon,Comedy
Foodfight!,Family
Frank & Jesse,Western
Gang in Blue,Drama
Ghost Son,Thriller
Partysaurus Rex,Fantasy
The Call of the Wild,Family
Savannah,Family
Son of a Gun,Thriller
Sherlock Holmes: The Hound of the Baskervilles,Mystery
Super Capers,Science
Space Buddies,Family
The Great Spy Chase,Thriller
Forbidden Kingdom,Fantasy
Santos,Science
Tarzan,Family
Ishq,Foreign
Lili's Apron,Foreign
"Tad, the Lost Explorer",Family
Shortcut to Happiness,Science
Java Heat,Thriller
When in Rome,Drama
The Power of Few,Drama
Unearthed,Science
Private Valentine: Blonde & Dangerous,Drama
Lady Cocoa,Foreign
Sweeney Todd: The Demon Barber of Fleet Street,Thriller
Highway to Hell,Science
The Blood of Fu Manchu,Science
Altitude,Science
Cyrus: Mind of a Serial Killer,Thriller
Pride of the Bowery,Drama
Hotel Very Welcome,Foreign
White Fang and the Hunter,Family
The Uninvited Guest,Mystery
Knockout,Family
Stuart Little 3: Call of the Wild,Science
Snow Queen,Science
Step By Step,Thriller
Riff-Raff,Comedy
Solomon and Sheba,War
Ground Control,Thriller
Shark Attack 2,Foreign
"Hey There, It's Yogi Bear",Adventure
The Hangman,Western
"Stay Away, Joe",Music
They Call Me Renegade,Western
The Land Before Time VII: The Stone of Cold Fire,Science
The Amazing Dr. Clitterhouse,Crime
The Way West,Western
Thorne: Sleepyhead,Thriller
The Love Letter,Romance
The Deadly Bees,Mystery
JLA Adventures: Trapped in Time,Science
The Karate Dog,Crime
Hercules and the Amazon Women,TV
The Indian Fighter,Western
The Lost Tribe,Horror
Murders in the Rue Morgue,Thriller
The Piano Player,Thriller
Night of Dark Shadows,Mystery
The Road Killers,Crime
Stick,Crime
The 39 Steps,Comedy
Skyjacked,Thriller
The Bad Mother's Handbook,Foreign
Rulers of the City,Foreign
Avatar 2,Science
Pirates of the Caribbean: Dead Men Tell No Tales,Comedy
Justice League,Science
Thor: Ragnarok,Science
Guardians of the Galaxy Vol. 2,Science
Doctor Strange,Science
The Phantom of the Opera,Romance
Hercules and the Lost Kingdom,TV
Shredderman Rules,Family
The Adventures of Tartu,War
Hercules and the Circle of Fire,TV
Scrooge,Comedy
The Opposite Sex,Romance
Hitler: The Last Ten Days,History
Lotte from Gadgetville,Family
Meskada,Thriller
Out of Bounds,Thriller
The Poor Little Rich Girl,Fantasy
Hercules in the Maze of the Minotaur,TV
In the Name of the King III,Fantasy
Last Rites,Science
Hercules in the Underworld,TV
Thorne: Scaredycat,Thriller
The Ghost Train,Thriller
The Spy in the Green Hat,Crime
Mad About Men,Science
Nothing Too Good for a Cowboy,Romance
Girl in Gold Boots,Romance
Mystery of Edwin Drood,Romance
The Bad Seed,Crime
Wish You Were Dead,Romance
Rose Marie,Drama
Man in the Attic,Thriller
Vicious Lips,Science
The King and Four Queens,Comedy
Whistling in Brooklyn,Romance
The Fuller Brush Man,Romance
The Hellbenders,Western
SeaFood,Adventure
The Grissom Gang,Crime
White Line Fever,Drama
Hanzo the Razor: The Snare,Foreign
"Snowflake, the White Gorilla",Family
"No God, No Master",History
Hansel and Gretel,Comedy
Snow White and the Three Stooges,Family
Slow Burn,Thriller
Raffles,Drama
Hills of Home,Drama
The Lost Squadron,History
Marianne,Horror
The Divine Lady,War
"War and Peace, Part IV: Pierre Bezukhov",War
From the Orient with Fury,Foreign
Delirium,Science
Thunder Over the Plains,Romance
The Wind in the Willows,Comedy
Toys in the Attic,Fantasy
The Iron Mistress,Western
Shadows Over Chinatown,Thriller
The Legend of Hell's Gate: An American Conspiracy,Western
Station West,Mystery
Vicki,Romance
Shock Treatment,Horror
The Lovers,Fantasy
Skinwalkers,Mystery
The Paranoids,Foreign
Johnny Skidmarks,Mystery
The Black Pimpernel,Thriller
The Painted Hills,Family
The River Rat,Drama
The Inheritance,Foreign
Today We Live,War
Restitution,Mystery
Walking Tall Part II,Crime
Bowery at Midnight,Action
Lucky Country,Western
The Case of the Curious Bride,Mystery
Halloweentown,Fantasy
Halloweentown II: Kalabar's Revenge,TV
Halloweentown High,Fantasy
Rage of Angels,Romance
Rudolph the Red-Nosed Reindeer,Music
Hedgehog in the Fog,Fantasy
The Cave of the Golden Rose,Romance
The Slap,Romance
"So Sweet, So Dead",Mystery
Stalag Luft,Foreign
The Pacific,History
Strange Magic,Fantasy
Babar The Movie,Fantasy
¡Mátalo!,Drama
The Fox and the Hound 2,Family
Pan,Drama
Under the Flag of the Rising Sun,Mystery
Fantomas,Fantasy
Fantomas Unleashed,Fantasy
Fantomas vs. Scotland Yard,Fantasy
The Castle of Fu Manchu,Thriller
Defenders of Riga,War
Innocent Lies,Foreign
Zenith,Mystery
Panda! Go Panda!: Rainy Day Circus,Foreign
The Forbidden Room,Romance
Evilenko,Crime
The Guard from the Underground,Crime
Longshot,Thriller
Back Soon,Foreign
Scourge,Science
Anita,Foreign
Cody the Robosapien,Science
Shadow,Romance
The Hateful Eight,Western
"Blood, Sweat and Fear",Foreign
Naan Kadavul,Mystery
The Gruffalo's Child,Fantasy
The Master Plan,Adventure
The Blonde from Peking,Thriller
The Last Five Years,Romance
Crimson Peak,Horror
Chaar Sahibzaade,Documentary
The Outsider,Thriller
Cloudburst,Thriller
"Honey, We Shrunk Ourselves",Science
The Stone Council,Fantasy
Secrets of Eden,TV
Banklady,Drama
Focus,Drama
The Gamers,Foreign
The SpongeBob Movie: Sponge Out of Water,Family
Ugly,Crime
Arnold,Mystery
Ghost in the Shell Arise - Border 1: Ghost Pain,Science
Casbah,Romance
LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Family
Impy's Wonderland,Fantasy
The Impossible Voyage,Science
Run All Night,Mystery
The incredible Paris Incident,Science
Digging Up the Marrow,Fantasy
Cinderella,Drama
Kidnapping Mr. Heineken,Thriller
The Dark Knight,Thriller
Mega Piranha,Science
Cardcaptor Sakura: The Sealed Card,Fantasy
The Circle,Thriller
Dum Laga Ke Haisha,Romance
Berserk: The Golden Age Arc 1 - The Egg of the King,Fantasy
The Amazing Screw-On Head,Animation
Home,Science
Get Christie Love!,TV
Baby,Thriller
The Garden of Sinners - Chapter 5: Paradox Spiral,Mystery
Ghosts Can't Do It,Science
Mata Hari,Romance
Schizo,Thriller
Cinderella III: A Twist in Time,Fantasy
"Mickey, Donald, Goofy: The Three Musketeers",Family
Lucky Luke: The Ballad of the Daltons,Western
Love Exposure,Romance
Innocence,Romance
Shadowheart,Romance
Gangster Payday,Romance
Beauty and the Beast,Romance
Shaun the Sheep Movie,Adventure
Tomorrowland,Science
Weather Girl,Romance
Say Nothing,Romance
At World's End,Thriller
Holiday in the Sun,Family
Book of Blood,Thriller
Space Dogs 2,Family
Exaella,Science
Rommel,Drama
Man from Reno,Thriller
Girltrash: All Night Long,Music
The Unseeable,Foreign
Mardock Scramble: The First Compression,Drama
The Velveteen Rabbit,Science
Mother's Day,Thriller
The Hunt for Eagle One,Thriller
Cenizas del Paraiso,Thriller
Thunder and the House of Magic,Adventure
Syndicate Sadists,Thriller
Gang War in Milan,Thriller
Barbie and the Secret Door,Fantasy
Barbie Fairytopia: Magic of the Rainbow,Romance
Barbie Fairytopia: Mermaidia,Fantasy
Tinker Bell and the Great Fairy Rescue,Fantasy
German Angst,Fantasy
Addicted,Romance
The Murder Man,Thriller
"Montevideo, God Bless You!",Romance
Persecuted,Thriller
Cold Summer of 1953,Foreign
The Ransom of Red Chief,Family
The Lobster,Romance
The Bamboo House of Dolls,War
Me and the Kid,Drama
The Green Inferno,Thriller
Bulldog Drummond's Peril,Romance
Bulldog Drummond Comes Back,Thriller
Seventeen Again,Fantasy
Static,Mystery
Parole de flic,Crime
Agente Logan - missione Ypotron,Science
Shinsengumi: Assassins of Honor,History
Wake Up Sid,Foreign
Lakshya,Romance
Ghulam,Foreign
Nothing Underneath,Crime
Mohra,Foreign
Sarkar Raj,Drama
The Last Days of the World,Science
Tinker Bell,Fantasy
Hier kommt Lola,Music
Robbery,Mystery
Zero Focus,Thriller
The Deadly Affair,Crime
London Road,Thriller
Inside Out,Family
Tanu Weds Manu,Foreign
Soaked in Bleach,Crime
Police Story 2013,Thriller
Strigoi,Horror
Edie & Thea: A Very Long Engagement,Family
Big Time,Romance
Slightly Scarlet,Documentary
The Star Wars Holiday Special,Science
Johnny Kapahala - Back on Board,TV
Zenon: Girl of the 21st Century,TV
Zenon: The Zequel,Science
Wendy Wu: Homecoming Warrior,TV
Copacabana Palace,Drama
The Knock Out Cop,Drama
Flatfoot in Hong Kong,Drama
Flatfoot in Africa,Drama
Alien vs. Ninja,Science
White Tiger,War
Guardian,Science
Once Upon a Time in High School,Foreign
Three Wishes for Cinderella,Adventure
Suicide Squad,Fantasy
Bluffmaster!,Foreign
Dreadnaught,Horror
Pizza,Horror
Encounters of the Spooky Kind,Comedy
The Echo,Mystery
Aarya,Foreign
Pedicab Driver,Foreign
The Shadow in the North,Mystery
Saheb Biwi Aur Gangster,Crime
Shaitan,Thriller
Shootout at Lokhandwala,Foreign
Dhoom 2,Crime
Blank: A Vinylmation Love Story,Romance
Kite,Thriller
Minions,Comedy
Rough Cut,Mystery
Bhoothnath Returns,Fantasy
Firestarter 2: Rekindled,53
Journey to the Center of the Earth,Science
Killer Tomatoes Strike Back!,Science
Scooby-Doo on Zombie Island,Mystery
Scooby-Doo! and the Monster of Mexico,Mystery
Street Fighter: Round One - FIGHT!,Science
"Chill Out, Scooby-Doo!",Family
Scooby-Doo! and the Cyber Chase,Mystery
Scooby-Doo Meets the Boo Brothers,Family
Scooby-Doo! Pirates Ahoy!,Mystery
Scooby-Doo! and the Goblin King,Family
Scooby-Doo! Mask of the Blue Falcon,Adventure
Quints,TV
Kim Possible: A Sitch in Time,Family
Pokémon: Jirachi Wish Maker,Family
Teen Titans: Trouble in Tokyo,Family
Pokémon the Movie: Genesect and the Legend Awakened,Family
Pokémon: The Rise of Darkrai,Fantasy
Absolution,Crime
Modern Vampires,Romance
Ed Gein: The Butcher of Plainfield,Mystery
Dil,Foreign
A Daughter's Nightmare,TV
Naruto Shippuden the Movie: Road to Ninja,Adventure
Trigger Man,Horror
Seal Team Six: The Raid on Osama Bin Laden,Drama
Antarctic Journal,Foreign
Wolves In The Snow,Crime
16-love,Family
Fading of the Cries,Action
Darkness Falls,Romance
Susie Q,Mystery
The Lady and the Highwayman,Romance
Battle of the Brave,War
Moving Target,Romance
The Jungle Book,Fantasy
Dragon Ball Z: Resurrection 'F',Fantasy
Death Sentence,Thriller
Pulsar,Romance
Her Fatal Flaw,Mystery
13 Hours: The Secret Soldiers of Benghazi,Thriller
Black Day Blue Night,Romance
After Death,Science
Feast,Family
The Rift,Science
Tom Sawyer & Huckleberry Finn,Drama
Detour,Drama
Sweet Revenge,Thriller
Trapped,Horror
Empty,Thriller
Ghost of Love,Mystery
Gang of Four,Mystery
"Up, Down, Fragile",Mystery
Afro Samurai,Drama
Subramaniapuram,Comedy
Aadhavan,Drama
The Revenant,Thriller
The Man Who Wasn't There,Science
The Lazarus Papers,Science
Going by the Book,Foreign
Slogan,Foreign
Sensation,Foreign
Baahubali: The Beginning,War
Everything's Gonna Be Great,Adventure
The Blue Elephant,Mystery
Sicario,Mystery
Lee Rock,Foreign
Crimes of the Past,Mystery
Honor Thy Father,TV
The Skulls II,Romance
Dog Eat Dog,Romance
Chrysalis,Science
Anomalisa,Romance
Descendants,Family
Zaytoun,Thriller
Uncle John,Thriller
The Man Called Flintstone,Romance
War Arrow,War
The Crucifer of Blood,Crime
Van Helsing: The London Assignment,Horror
Tired of Kissing Frogs,Foreign
Black Scorpion II: Aftershock,Science
Divina Confusión,Foreign
Dragon Nest: Warriors' Dawn,Animation
Lassiter,Thriller
The Big Gay Musical,Romance
Attack on Titan,Action
Sailor Moon R: The Movie,Romance
Witchville,Science
Savaged,Thriller
Every Secret Thing,Mystery
"Dagmar's Hot Pants, Inc.",Comedy
Azazel,Foreign
The Turkish Gambit,Drama
Amnesiac,Horror
Deck the Halls,TV
Get a Clue,TV
The Last House on the Beach,Crime
The Divine Weapon,Foreign
Sharpe's Challenge,History
Green Snake,Romance
Arthur 3: The War of the Two Worlds,Family
Peter Pan,TV
"Hard Revenge, Milly",Foreign
Humanity's End,Science
Thief,TV
The Hunchback of Notre Dame II,Romance
Moss,Mystery
Wanderlust,Romance
Veteran,Thriller
Assassination,Thriller
Turbo Kid,Science
Papanasam,Thriller
For the Love of Money,Crime
Drishyam,Thriller
Ordinary Miracle,Fantasy
Broken Horses,Crime
Hamtaro: The Captive Princess,Family
Mrs. Miracle,TV
Pride and Vengeance,Western
Return to Halloweentown,Fantasy
The Payoff,Mystery
Female on the Beach,Romance
Twitches Too,TV
The Hunters of the Golden Cobra,War
Seven Dead in the Cat's Eye,Thriller
And God Said to Cain,Action
Heneral Luna,History
The Brave Little Toaster to the Rescue,Fantasy
Acolytes,Horror
Remains,Thriller
Stolen Identity,Mystery
The Lost,Thriller
My Little Bride,Foreign
Apaharan,Foreign
Dulhe Raja,Foreign
Vaaranam Aayiram,Romance
Little Witch Academia,Fantasy
Tiger House,Thriller
Ricochet,Crime
Essex Boys: Law of Survival,Drama
Certain Prey,Thriller
Stuck in the Suburbs,TV
Minutemen,10751
Jett Jackson: The Movie,Science
Victim,Foreign
Jack and the Beanstalk,Fantasy
Sly Cooper,Action
Iron Sky: The Coming Race,Science
The Clan,Thriller
Manam,Comedy
A Bigger Splash,Thriller
Morlang,Thriller
L.A. Slasher,Horror
How to Kill a Judge,Foreign
Buttwhistle,Crime
Dirty Weekend,Drama
Cayman Went,TV
LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Family
Gone,Mystery
The Stranger,Mystery
Framed,Thriller
Patch Town,Fantasy
