movie_title,genre_3
TRON: Legacy,Science
How Do You Know,Romance
Soo,Foreign
The Mad Miss Manton,Crime
The Catered Affair,Romance
Top of the Food Chain,Science
Unmade Beds,Drama
Hannie Caulder,Crime
Stars in My Crown,Western
Life Is All You Get,Comedy
We Are the Night,Horror
The Desert of the Tartars,War
Faster,Action
Pigs and Battleships,Action
Little Big Soldier,Adventure
Elena and Her Men,Romance
Chori Chori Chupke Chupke,Foreign
The Return of the King,Fantasy
Take the High Ground!,War
The Tiger's Tail,Crime
Nude Nuns With Big Guns,Comedy
The Last Circus,Thriller
Mujhse Shaadi Karogi,Romance
Stalin,War
Toothless,Romance
Topper Takes a Trip,Romance
And Soon the Darkness,Crime
The North Star,Drama
Violet Tendencies,Romance
The Polar Bear King,Romance
The Secret World of Arrietty,Family
Malice in Wonderland,Action
Princess Aurora,Mystery
Yogi Bear,Animation
Funky Forest: The First Contact,Science
Merrill's Marauders,War
Trouble in Mind,Thriller
L.627,Crime
"It's Not Me, I Swear!",Foreign
Bad Ronald,Thriller
Crown witness,Thriller
C(r)ook,Thriller
Band Baaja Baaraat,Romance
Made in Dagenham,History
Pee-Wee's Playhouse Christmas Special,TV
Cirque du Soleil: Varekai,Fantasy
Mujhse Dosti Karoge!,Romance
"Bread, Love and Dreams",Comedy
The Green Hornet,Comedy
The Way Back,History
The Warrior's Way,Action
Seven Thieves,Thriller
Fool N Final,Comedy
Orchestra Wives,Romance
Fortress of War,History
Hum Aapke Hain Koun,Foreign
Chinaman,Foreign
Ong Bak 3,History
Season of the Witch,Action
Outrage,Drama
The Princess and the Goblin,Family
Le Silence de la Mer,War
Macario,Mystery
No Return,Thriller
Don't Think About It,Comedy
Gen 13,Science
V2: Dead Angel,Crime
Away with Words,Drama
Gung Ho!,Drama
Cracks,Thriller
A Film Unfinished,Foreign
Plymouth Adventure,History
Pete 'n' Tillie,Romance
Lucky Jordan,Drama
Down Argentine Way,Music
Eight Miles High,Comedy
Treeless Mountain,Foreign
Decision at Sundown,Western
City of Pirates,Horror
Short Night of Glass Dolls,Thriller
Message from Space,Science
Limitless,Science
Ca$h,Crime
Waxworks,Horror
Shogun's Ninja,Foreign
Samurai Reincarnation,Horror
I Spit on Your Grave,Horror
Mademoiselle Chambon,Foreign
It Happened on Fifth Avenue,Romance
Up in Arms,Music
And Now My Love,Foreign
What Women Want,Comedy
Home Alone 4,Family
"Rich, Young and Pretty",Romance
The Rains of Ranchipur,Drama
The Lincoln Lawyer,Thriller
The Rite,Horror
All Star Superman,Adventure
Harlequin,Horror
Who's Camus Anyway?,Foreign
Raja,Romance
Virus X,Horror
From Prada to Nada,Romance
Legend of the Eight Samurai,Action
Unknown,Thriller
Tongan Ninja,Foreign
Mirrors 2,Thriller
Allegheny Uprising,Adventure
When Ladies Meet,Romance
Lloyd's of London,Romance
The Luck of the Irish,Romance
Castaway on the Moon,Romance
Army of Crime,History
Vanishing on 7th Street,Thriller
Open House,Thriller
Paul,Science
The Notorious Landlady,Romance
Szamanka,Mystery
Eight Diagram Pole Fighter,Foreign
The Asphyx,Science
Three Kingdoms: Resurrection of the Dragon,Drama
At Long Last Love,Romance
The Heart Elsewhere,Romance
Drive Angry,Action
Rango,Family
Take Me Home Tonight,Romance
Confessions,Mystery
Tycoon,Romance
The Magus,Fantasy
The Mechanic,Crime
I Am Number Four,Science
The Assassin Next Door,Thriller
Dollars,Comedy
Corto Maltese: Under the Sign of Capricorn,Action
Mars Needs Moms,Family
Scooby-Doo! The Mystery Begins,Comedy
Anna Magdalena,Romance
The Bannen Way,Comedy
Scooby-Doo! Curse of the Lake Monster,Comedy
Holy Rollers,Thriller
The House of Small Cubes,Family
In The City,Foreign
Elite Squad: The Enemy Within,Crime
Mesrine: Public Enemy #1,Crime
The Last Lovecraft: Relic of Cthulhu,Adventure
For Love of Ivy,Romance
Emma,Romance
Chang: A Drama of the Wilderness,Documentary
"Big Mommas: Like Father, Like Son",Action
Super,Drama
A Little Night Music,Romance
Kind Lady,Drama
Sucker Punch,Thriller
Map of the Sounds of Tokyo,Romance
The Kings of Mykonos,Thriller
Alibi,Thriller
Breathing Room,Thriller
Reconstruction,Foreign
Beneath Hill 60,War
Formosa Betrayed,Drama
Death Note: The Last Name,Mystery
"Arise, My Love",Romance
Hobo with a Shotgun,Thriller
The Criminal Code,Drama
L: Change the World,Thriller
Stand by for Action,War
The Way to the Stars,Romance
The Time That Remains,Foreign
Happy Here and Now,Science
Dead Space: Downfall,Science
Skeleton Man,Thriller
Hop,Family
Films to Keep You Awake: The Christmas Tale,Thriller
The Nutcracker,Music
Leap Year,Romance
13 Assassins,Action
Hanna,Adventure
They Made Me a Fugitive,Crime
Dark City,Drama
St. George Shoots the Dragon,War
Easy Money,Crime
Rio,Comedy
The Princess of Montpensier,History
Gold Diggers of 1937,Romance
Thor,Action
Atlas Shrugged Part I,Science
Pushover,Crime
That's What I Am,Family
City Streets,Drama
Outside the Law,History
The Crimson Kimono,Thriller
Laaga Chunari Mein Daag - Journey of A Woman,Foreign
Crazy Love,Foreign
Japanese Summer: Double Suicide,Foreign
Crimes of Fashion,Thriller
Alamar,Family
The Names of Love,Romance
Storm,Mystery
African Cats,Adventure
My Dog Tulip,Drama
Tracker,Thriller
Ali Baba Goes To Town,Fantasy
"A Woman, a Gun and a Noodle Shop",Thriller
Kill the Irishman,Thriller
Cold Weather,Comedy
Fast Five,Crime
"Yes, Giorgio",Romance
Reunion in France,War
The Robber,Crime
The Bastards,Drama
Truly Human,Romance
Incendies,Mystery
Nora Roberts' Blue Smoke,Romance
Nora Roberts' Montana Sky,Thriller
Bird of Paradise,Drama
Invitation to the Dance,Fantasy
Dead Kids,Thriller
Neon Flesh,Comedy
Nora Roberts' Angels Fall,Romance
Soul Surfer,Drama
Something Borrowed,Romance
The 19th Wife,Thriller
PoliWood,Thriller
The Storm Warriors,Fantasy
Intimate Enemies,History
Black Fury,Romance
Kitty,History
Pirates of the Caribbean: On Stranger Tides,Fantasy
Midnight in Paris,Romance
The Man from Nowhere,Crime
Jewel Robbery,Crime
Diary of a Cannibal,Romance
This Above All,War
Van Diemen's Land,Thriller
One Hundred Mornings,Science
Across the Hall,Romance
Daayen Ya Baayen,Drama
John Rabe,War
The Clairvoyant,Romance
The Moon in the Gutter,Crime
The Roommate,Horror
Comedy of Innocence,Mystery
No Rest for the Brave,Romance
Trust,Thriller
Open Season 3,Comedy
The Speed of Thought,Science
The Double Hour,Mystery
Attack the Block,Science
The Way,Drama
Let the Bullets Fly,Documentary
The Tunnel,Mystery
Wake,Romance
Kings of the Sun,Western
Gabriel Over the White House,Romance
Submarine,Romance
The Patent Leather Kid,Romance
Two Arabian Knights,Romance
Everything Must Go,Romance
Beginners,Comedy
Pale Flower,Drama
Matinée,Thriller
Green Lantern,Thriller
"Ghidorah, the Three-Headed Monster",Science
Elektra Luxx,Drama
Suez,Romance
Larry Crowne,Drama
Hand Gun,Thriller
The Four-Faced Liar,Romance
The Mattei Affair,Foreign
Meat Love,Fantasy
Lazybones,Romance
For Heaven's Sake,Action
Takers,Drama
The Man of My Life,Romance
My Life as McDull,Comedy
Zookeeper,Family
Cars 2,Adventure
Guns at Batasi,War
De Dana Dan,Foreign
The Carey Treatment,Thriller
Megan is Missing,Mystery
Swamp Water,Mystery
On the Riviera,Romance
The Betrayed,Mystery
Burn Notice: The Fall of Sam Axe,Drama
Elvis,TV
Green Fish,Thriller
Killing Auntie,Thriller
Four Adventures of Reinette and Mirabelle,Romance
Transistor Love Story,Drama
"Happiness Is a Warm Blanket, Charlie Brown",Family
Delhi Belly,Foreign
Upside Down: The Creation Records Story,Foreign
Monte Carlo,Romance
Read It and Weep,Family
The Perfect Host,Crime
Harry Potter and the Deathly Hallows: Part 2,Adventure
Love Crime,Mystery
Captain America: The First Avenger,Science
"Crazy, Stupid, Love.",Romance
"Eversmile, New Jersey",Drama
The Buccaneer,Action
Forget Me Not,Romance
Joan of Paris,War
The Guard,Thriller
Griff the Invisible,Drama
Quarantine 2: Terminal,Science
The Unholy Rollers,Drama
Frontier of the Dawn,Foreign
"Think Fast, Mr. Moto",Thriller
Wedding in Blood,Crime
The New One-Armed Swordsman,History
The Sleeping Beauty,Foreign
Without Warning,Science
Almighty Thor,Fantasy
The Smurfs,Adventure
The Contestant,Thriller
Dylan Dog: Dead of Night,Horror
The Winner,Foreign
Waking Madison,Mystery
Broken Sky,Foreign
Lady Be Good,Romance
Eternally Yours,Romance
Legend of the Fist: The Return of Chen Zhen,History
Blitz,Thriller
Pennies from Heaven,Music
Souls for Sale,Romance
The Yellow Sea,Crime
Come Undone,Romance
Illusion Travels by Streetcar,Drama
Bear's Kiss,Romance
Death Race 2,Science
Rise of the Planet of the Apes,Drama
Hide-Out,Drama
Cut-Throats Nine,Western
30 Minutes or Less,Comedy
Glee: The Concert Movie,Family
Anthony Zimmer,Crime
Just Imagine,Music
An Invisible Sign,Romance
Gantz,Science
Soloalbum,Music
The Conspirator,History
Michael the Brave,History
Mr. Moto Takes a Chance,Crime
Mysterious Mr. Moto,Crime
Loose Cannons,Romance
Carancho,Romance
Spy Kids: All the Time in the World,Action
Miranda,Fantasy
Elvira Madigan,History
Don't Be Afraid of the Dark,Thriller
Cold Prey,Mystery
Stake Land,Action
Colombiana,Crime
Tight Spot,Crime
The Skin I Live In,Mystery
Backlight,Science
Shadows & Lies,Romance
Conan the Barbarian,Action
Dead Awake,Thriller
Tooth and Nail,Thriller
Fatherland,Action
Woyzeck,Horror
Win/Win,Foreign
Page Eight,Drama
The Old Man and the Sea,Foreign
Ill Met by Moonlight,Action
Red State,Thriller
The Dark Side of the Heart,Romance
The Pleasure Seekers,Romance
Contagion,Science
Vigilante,Thriller
The Appeared,Mystery
X,Romance
Zindagi Na Milegi Dobara,Romance
Cold Fish,Crime
Skeletons,Thriller
Phineas and Ferb the Movie: Across the 2nd Dimension,Family
The Perfume of the Lady in Black,Mystery
Taxi Zum Klo,Foreign
The Witches,Romance
Point Blank,Crime
Ironclad,Action
Floods of Fear,Thriller
De Dominee,Foreign
Bereavement,Mystery
Bulldog Drummond Escapes,Mystery
Tinker Tailor Soldier Spy,Mystery
Kill List,Crime
Killer Elite,Thriller
The Dukes,Drama
Badmaash Company,Drama
Bellflower,Romance
Rat Pfink a Boo Boo,Thriller
Generation P,Science
The Artist,Romance
Superheroes,Comedy
On the Double,Science
Enthiran,Drama
Slaughter Hotel,Thriller
Ticking Clock,Science
I'm Gonna Explode,Romance
A Lizard in a Woman's Skin,Mystery
The Myth of the American Sleepover,Drama
That Day,Comedy
Zaat,Science
The Presence,Thriller
The Caller,Mystery
The Toast of New Orleans,Romance
Tony Arzenta,Drama
Salaam Cinema,Comedy
Exit,Thriller
Clara and Me,Foreign
Footloose,Romance
Behind Enemy Lines II: Axis of Evil,Thriller
In Time,Science
Brighton Rock,Crime
The League of Gentlemen,Thriller
Burning Palms,Family
Assassination Games,Crime
God's Little Acre,Comedy
2019: After the Fall of New York,Science
A Little Bit of Heaven,Romance
Johnny English Reborn,Action
Abduction,Mystery
Beginning of the Great Revival,Foreign
"Happy, Happy",Romance
May 18,Drama
Nora's Will,Comedy
Dream House,Mystery
Batman: Year One,Animation
Mulan: Rise of a Warrior,Action
Machine Gun Preacher,Crime
Anonymous,Thriller
Mr. Nice,Drama
Crashing,Romance
"China 9, Liberty 37",Foreign
J. Edgar,History
Sometimes They Come Back,Thriller
The Double,Crime
Cherry Crush,Mystery
The Adventures of Tintin,Mystery
The Son of No One,Crime
See How They Fall,Foreign
Capricious Summer,Foreign
The Fall of the House of Usher,Horror
The Heirloom,Horror
Hugo,Family
Trespass,Thriller
Savage Streets,Thriller
The Dark House,Thriller
Immortals,Drama
Eerie Tales,Mystery
The Devil's Double,Thriller
Setup,Drama
Westward Ho,Western
Wichita,Romance
Cherry,Romance
Espion(s),Thriller
The Great Flamarion,Mystery
The Muppets,Music
The White Dragon,Comedy
The Twilight Saga: Breaking Dawn - Part 1,Romance
Blown Away,Thriller
Stanley and Livingstone,History
The Uninvited,Horror
Moonlight and Cactus,Music
Easier with Practice,Romance
I Was an Adventuress,Crime
Three Days,Science
Echoes of the Rainbow,Drama
The Constant Nymph,Romance
My Flesh My Blood,Foreign
Singham,Crime
Shanghai,Romance
Chandni Chowk To China,Comedy
Bunraku,Drama
Gantz: Perfect Answer,Science
Asterix and the Big Fight,Adventure
Asterix Conquers America,Adventure
Asterix and the Vikings,Comedy
Happy Feet Two,Family
Arthur Christmas,Family
99 and 44/100% Dead,Comedy
The Suspect,Drama
A Midsummer Night's Dream,Romance
Elephant White,Fantasy
Violet & Daisy,Drama
Flypaper,Crime
Bullet to the Head,Thriller
The Expendables 2,Thriller
The Snowman,Animation
Sharktopus,Science
What Price Glory,War
Fire of Conscience,Foreign
Intimate Lighting,Comedy
The Dark Knight Rises,Drama
Dacii,History
Sherlock Holmes: A Game of Shadows,Crime
Wild Animals,Drama
Faces in the Crowd,Crime
Mission: Impossible - Ghost Protocol,Adventure
G.I. Joe: The Revenge of Cobra,Action
We Bought a Zoo,Family
April in Paris,Romance
The Girl with the Dragon Tattoo,Mystery
The Darkest Hour,Thriller
Alvin and the Chipmunks: Chipwrecked,Family
Salvation Boulevard,Action
Friends with Kids,Romance
In the Land of Blood and Honey,War
Texas,Western
Sophie's Revenge,Romance
Machine Gun McCain,Thriller
Private Hell 36,Thriller
The Chapman Report,Romance
Ladies vs Ricky Bahl,Music
Contraband,Drama
Mi mejor enemigo,Foreign
Chico & Rita,Romance
Mr. Bug Goes to Town,Family
Nostalgia for the Light,Foreign
Loosies,Romance
Cat Run,Thriller
The Man Next Door,Foreign
Underworld: Awakening,Horror
The Grey,Thriller
Man on a Ledge,Crime
Sacrifice,History
Veijarit,Drama
Gorilla at Large,Mystery
The Whistleblower,Crime
The Human Centipede 2 (Full Sequence),Crime
King of Beggars,Drama
14 Blades,Thriller
Regeneration,Drama
Post Mortem,Horror
Viva,Drama
Street Mobster,Thriller
The Grand Maneuver,Romance
Apollo 18,Science
Seeking Justice,Thriller
Wyvern,Science
The Disappearance of Haruhi Suzumiya,Mystery
The Poseidon Adventure,Thriller
The Vanquished,Crime
Red Tails,Adventure
The Flowers of War,War
The Scenesters,Crime
Vlad,Science
One for the Money,Crime
Big Miracle,Romance
The Wonderful World of Puss 'n Boots,Adventure
State Fair,Romance
Detective Dee and the Mystery of the Phantom Flame,Drama
The Woman in Black,Thriller
Toast,History
Moon of the Wolf,Thriller
King Kong Escapes,Horror
Castle of Sand,Mystery
Pitfall,Crime
Journey 2: The Mysterious Island,Science
Fake,Mystery
The Pearl,Romance
Bodyguards and Assassins,History
Smokin' Aces 2: Assassins' Ball,Crime
Winter in Wartime,War
The Three Musketeers,Comedy
Ricky Rapper and the Bicycle Thief,Music
The Hunter,Adventure
The Dead,Thriller
Ghost Rider: Spirit of Vengeance,Thriller
A Monster in Paris,Comedy
Prayers for Bobby,TV
Retreat,Horror
Guy and Madeline on a Park Bench,Romance
The Bear,Comedy
One of Our Dinosaurs Is Missing,Comedy
Mega Shark vs. Crocosaurus,Science
Arena,Science
Red Hill,Western
Zone Troopers,Science
The Prince and the Pauper,Family
Another Woman's Life,Romance
Dr. Goldfoot and the Girl Bombs,Science
Children Who Chase Lost Voices,Drama
Mr. Moto's Last Warning,Mystery
Act of Valor,War
Don Quixote,Drama
This Means War,Romance
John Carter,Science
United Red Army,Thriller
Eye of the Devil,Mystery
Listen to Your Heart,Romance
The Round Up,War
Bestseller,Mystery
21 Jump Street,Crime
Adventures of Captain Marvel,Science
Lockout,Science
Bedevilled,Drama
A Lonely Place to Die,Thriller
"Caltiki, the Immortal Monster",Science
Snowtown,Horror
The Bleeding,Thriller
Last Exit,Thriller
Verbo,Adventure
Evolver,Science
Eden of the East Movie I: The King of Eden,Mystery
Meeting Evil,Mystery
The Incredible Hulk Returns,Adventure
Answers to Nothing,Mystery
4:44 Last Day on Earth,Science
Iron Sky,Science
Absentia,Thriller
The Raid,Crime
Delicacy,Romance
Romantics Anonymous,Romance
Genesis,Romance
Housefull 2,Romance
The Silent House,Mystery
Wild About Harry,Drama
The Raven,Mystery
The Ballad of Nessie,Fantasy
The Big Bang,Thriller
Mirror Mirror,Drama
Battleship,Adventure
Madhouse,Mystery
Twelve,Action
The Chance of a Lifetime,Mystery
Dante's Inferno: An Animated Epic,Animation
The Bleeding House,Mystery
The Baron of Arizona,Drama
The Murderer Lives at Number 21,Mystery
Elsewhere,Thriller
One Body Too Many,Thriller
The Devil's Rock,Thriller
Chosin,Drama
If a Tree Falls: A Story of the Earth Liberation Front,History
The Greening of Whitney Brown,Family
Safe,Thriller
The Swell Season,Romance
Feast III: The Happy Finish,Comedy
Red Dog,Family
Amu,History
The Scorpion King: Rise of a Warrior,Adventure
Ciao Bella,Foreign
Columbus Circle,Mystery
The Decoy Bride,Romance
Viva Riva!,Foreign
Rocket Singh: Salesman of the Year,Romance
Zig Zag,Thriller
Across the Line: The Exodus of Charlie Wright,Thriller
Bombay Talkie,Foreign
Keyhole,Thriller
The Heir Apparent: Largo Winch,Action
Men in Black 3,Science
Snow White and the Huntsman,Drama
You Can't Win 'Em All,Comedy
The Pirates! In an Adventure with Scientists!,Family
The Fish Child,Romance
The Pact,Thriller
Letters to God,Family
Bernie,Drama
Inhale,Thriller
Dr. Crippen,Crime
Moonrise Kingdom,Romance
Texas Killing Fields,Crime
Never Take Sweets from a Stranger,Thriller
Get the Gringo,Crime
Suicide Manual,Foreign
Bio Slime,Thriller
Superman: Doomsday,Science
The Peach Thief,Romance
Appointment with Danger,Thriller
Late Bloomers,Romance
Cord,Thriller
The Deadly Tower,Action
House of the Rising Sun,Drama
Safety Not Guaranteed,Science
Blackthorn,Western
Superman/Batman: Public Enemies,Adventure
Dead Space: Aftermath,Science
Iria: Zeiram the Animation,Science
Brave,Comedy
Pocahontas II: Journey to a New World,Romance
What to Expect When You're Expecting,Drama
Abraham Lincoln: Vampire Hunter,Horror
First Position,Drama
4.3.2.1,Crime
Detention,Science
Woochi : The Demon Slayer,Comedy
Torpedo Bombers,Action
Rock of Ages,Music
Seeking a Friend for the End of the World,Romance
Jack-Jack Attack,Family
Jekyll & Hyde,TV
The Giant Mechanical Man,Romance
Dragon Ball Z: Cooler's Revenge,Adventure
Pulgasari,Drama
Dragon Ball Z: Broly - The Legendary Super Saiyan,Family
Extraterrestrial,Science
Cleanskin,Crime
The Amazing Spider-Man,Fantasy
Noroi: The Curse,Thriller
A Colt Is My Passport,Crime
Coup de grâce,Foreign
Ice Age: Continental Drift,Adventure
Cruel Gun Story,Crime
The Flying Fleet,Romance
Savages,Thriller
Balto II: Wolf Quest,Adventure
Bela Kiss: Prologue,Thriller
Oneway-Ticket to Korsør,Romance
The War,War
Scorcher,Comedy
My Last Day Without You,Romance
Madea's Witness Protection,Crime
The Black Windmill,Crime
A Good Night to Die,Thriller
Some Guy Who Kills People,Thriller
Prisoner 701: Sasori,Drama
Radio On,Mystery
2010: Moby Dick,Drama
Killer Joe,Thriller
King of Thorn,Science
Anaconda 3: Offspring,Thriller
Elephant Boy,Drama
Ruby Sparks,Fantasy
Le Donk & Scor-zay-zee,Foreign
Bertie and Elizabeth,Romance
Infection,Drama
A Dangerous Man,Thriller
Dragon Ball Z: Wrath of the Dragon,Action
Marriage Retreat,Romance
Icarus,Thriller
In the Name of the King 2: Two Worlds,Drama
The Door,Science
Dragon Ball Z: The History of Trunks,Adventure
Dragon Ball GT: A Hero's Legacy,Fantasy
Dick Tracy vs. Cueball,Mystery
The Capture of Bigfoot,Science
Dragon Eyes,Thriller
Skyfall,Thriller
The Thrushes Are Still Singing,Adventure
Hope Springs,Romance
K-20: The Fiend with Twenty Faces,Crime
The President's Man: A Line in the Sand,Action
The Cutter,Thriller
Female Agents,War
War of the Dead,Adventure
"See You in Hell, My Darling",Horror
I Am Waiting,Thriller
The Cub Tiger from Kwang Tung,Drama
Not Scared to Die,History
I Hate But Love,Comedy
The Heroine,Foreign
ParaNorman,Adventure
Bells of Innocence,Science
Operación Cannabis,Comedy
War of the Arrows,History
Celeste & Jesse Forever,Romance
Hit & Run,Romance
Cinderella II: Dreams Come True,Romance
Premium Rush,Thriller
Lonesome,Romance
The Odd Life of Timothy Green,Comedy
Chameleon,Mystery
Piranha 3DD,Comedy
Prime Suspect: Inner Circles,TV
Prime Suspect: The Final Act,TV
6 Bullets,Crime
The Manzanar Fishing Club,History
Dreams of a Life,Foreign
Prime Suspect 6: The Last Witness,Thriller
Prime Suspect: The Lost Child,TV
The Mikado,Music
The Model Couple,Foreign
Teddy Bear,Comedy
For My Father,Foreign
Mr. Freedom,Foreign
Pitch Perfect,Romance
Hello I Must Be Going,Romance
Looper,Science
Compliance,Crime
Arthur and the Revenge of Maltazard,Animation
Deathstalker II,Comedy
Stag Night,Thriller
Resident Evil: Retribution,Science
"Walk Softly, Stranger",Romance
Play Girl,Romance
The Perfect Murder,Foreign
Kismet,Romance
A Pig's Tale,Drama
Blood Money,Foreign
End of Watch,Thriller
Two Rabbits,Drama
Taken 2,Thriller
Quadrille,Comedy
Bleach the Movie: Fade to Black,Adventure
In Passing,Mystery
A Royal Affair,Romance
2-Headed Shark Attack,Thriller
My Left Eye Sees Ghosts,Comedy
The Tall Man,Thriller
LOL,Romance
Stormy Waters,Romance
The Man in Grey,Romance
Ishaqzaade,Romance
Viy,Horror
The Rusty Knife,Crime
Shameless,Foreign
Frankenweenie,Family
Sinister,Mystery
Shottas,Crime
Sapphire,Mystery
Passion Play,Thriller
Hotel Transylvania,Family
Charlie Chan in Egypt,Mystery
Charlie Chan in London,Mystery
Love in the Time of Hysteria,Romance
We Are From The Future,Action
Liberal Arts,Drama
"Ator, the Fighting Eagle",Adventure
Marley & Me: The Puppy Years,Adventure
Thermae Romae,Science
The Gorilla,Comedy
Hoodwinked Too! Hood VS. Evil,Family
Catch.44,Thriller
The Return of Frank Cannon,Thriller
The Sound of Fury,Thriller
Three Resurrected Drunkards,Foreign
Tony,Thriller
Four Sons,War
Gangs of Wasseypur,Crime
Astérix and Obélix: God Save Britannia,Comedy
Transit,Thriller
The Glamorous Life of Sachiko Hanai,Comedy
The Strange Case of the End of Civilization as We Know It,Crime
Alex Cross,Crime
Rx (Simple Lies),Drama
Silent Hill: Revelation 3D,Mystery
Witness to Murder,Thriller
Night of the Running Man,Thriller
The Sessions,Comedy
Remember the Day,Romance
Kounterfeit,Action
Wreck-It Ralph,Comedy
Silver Linings Playbook,Romance
Life of Pi,Action
The Day,Horror
Bait,Thriller
The Hypnotist,Thriller
Student of the Year,Music
Jack & Diane,Romance
Sleepless Night,Thriller
Atomic Twister,Thriller
The Rutles 2: Can't Buy Me Lunch,Foreign
Stolen,Drama
The Ambush: Incident at Blood Pass,Foreign
Jiang Hu,Action
H.P. Lovecraft's The Tomb,Thriller
Jackass 3.5,Action
Citadel,Thriller
Blood Tide,Action
The Scorpion King 3: Battle for Redemption,Adventure
Meet Monica Velour,Romance
Joe + Belle,Drama
The Invisible War,History
OMG: Oh My God!,Fantasy
The Twilight Saga: Breaking Dawn - Part 2,Drama
The Tiger Brigades,Crime
Red Dawn,Thriller
Rise of the Guardians,Family
Murder on Flight 502,Thriller
Fire Over England,Adventure
Fog Over Frisco,Thriller
Ten Seconds to Hell,War
Lovely to Look At,Romance
Watch the Birdie,Crime
Journey to Saturn,Animation
Byzantium,Thriller
Step Up Revolution,Romance
The Yellow Cab Man,Romance
Jungle de Ikou,Fantasy
Nightmare Man,Thriller
Bed of Roses,Romance
Rebecca of Sunnybrook Farm,Music
Adventure in Baltimore,Romance
The Killer Meteors,Thriller
Aftermath,Thriller
Paperman,Romance
Kirikou and the Wild Beasts,Family
Slingshot,Romance
Arcade,Thriller
Fantasy Mission Force,Comedy
"Peace, Love & Misunderstanding",Romance
Made in Mexico,Documentary
Now Where Did the Seventh Company Get to?,Comedy
American Roulette,Foreign
Redline,Action
Kathleen,Romance
Winners & Sinners,Comedy
Barry Munday,Romance
Kiss and Tell,Crime
1911,Action
Looking for Jackie,Family
Carol Channing: Larger Than Life,Romance
Stand Up and Fight,Romance
Little Miss Broadway,Music
The Hobbit: An Unexpected Journey,Action
Kung Fu Cult Master,History
Hyde Park on Hudson,History
The Enforcer,Crime
The Executor,Drama
Barfi,Comedy
Zero Dark Thirty,History
Adventures of Arsene Lupin,Adventure
Ghost Machine,Science
Fire with Fire,Drama
Warm Bodies,Romance
Dororo,Horror
The Goodbye Girl,TV
7 Khoon Maaf,Mystery
Our Little Girl,Family
Poor Little Rich Girl,Music
Negative Happy Chain Saw Edge,Horror
The Girl on a Motorcycle,Thriller
Jack Reacher,Thriller
Spring Break Shark Attack,Horror
Quartet,Romance
Silent Night,Thriller
The Turn of the Screw,Horror
Les parasites,Romance
The Reluctant Dragon,Family
Malibu High,Drama
Jerusalem Countdown,Thriller
Stand Up and Cheer!,Family
Stowaway,Family
Holiday Wishes,Romance
Maximum Conviction,Thriller
Foreign Intrigue,Thriller
Camp Rock 2: The Final Jam,TV
Lipton Cockton in the Shadows of Sodoma,Science
Never Too Young to Die,Drama
Rurouni Kenshin,History
Stevie,Thriller
The Sweeney,Crime
Fish Story,Comedy
Tiny Toon Adventures: How I Spent My Vacation,Comedy
The Sea of Grass,Western
The Visitors,Thriller
Mein Kampf,Foreign
The Hollywood Complex,Family
Gangster Squad,Action
The Iceman,Drama
Kiss the Bride,Romance
Sinners and Saints,Thriller
Painted Lady,Mystery
Alphabet City,Action
Pokémon the Movie Black: Victini and Reshiram,Adventure
Pokémon the Movie White: Victini and Zekrom,Family
Codependent Lesbian Space Alien Seeks Same,Science
Jesse Stone: Death in Paradise,Crime
Jesse Stone: No Remorse,Crime
Jesse Stone: Benefit of the Doubt,Crime
Milarepa,Drama
Typhoon,Thriller
The Last Stand,Thriller
Double Indemnity,TV
Broken City,Drama
The Counterfeit Coin,Drama
First Shot,Foreign
Chicago Massacre: Richard Speck,Thriller
True Blue,Thriller
The Guns Of Fort Petticoat,War
My Way,History
Choose,Horror
Made in Hong Kong,Romance
Creature from Black Lake,Drama
Sightseers,Adventure
Hansel & Gretel: Witch Hunters,Action
Angelique,History
Stonehenge Apocalypse,Science
The Last Godfather,Thriller
The Music Man,Romance
The Psychopath,Horror
All That I Love,Music
The Liability,Crime
Angst,Horror
On the Edge,Thriller
The Baytown Outlaws,Crime
Stand Up Guys,Action
The Haunting in Connecticut 2: Ghosts of Georgia,Thriller
Resident Evil: Degeneration,Action
Kadal,Romance
The Waiting Room,Romance
Rainy Dog,Drama
Assault of the Sasquatch,Horror
Lore,Thriller
"Sasquatch, the Legend of Bigfoot",Mystery
The Devil's Tomb,Thriller
Game of Death,Thriller
Quackser Fortune Has a Cousin in the Bronx,Romance
Song for Marion,Romance
Beautiful Creatures,Romance
Living Free,Family
Ten Tall Men,War
The Goddess of 1967,Comedy
PressPausePlay,Foreign
Universal Soldier: Day of Reckoning,Science
Escape from Planet Earth,Adventure
The Oranges,Drama
Starship Troopers: Invasion,Science
Journey to the West: Conquering the Demons,Adventure
Murder in Greenwich,Family
Maniac Cop 2,Action
Yoyo,History
Jack the Giant Slayer,Fantasy
Verboten!,Drama
G.I. Joe: Retaliation,Science
Stoker,Thriller
The Tale of Sweeney Todd,Mystery
Oz: The Great and Powerful,Family
The Net 2.0,Thriller
Tripping the Rift: The Movie,Science
Dead Man Down,Crime
The Croods,Comedy
This Movie Is Broken,Romance
The Borrowers,Comedy
Age of the Dragons,Fantasy
The Trial of the Incredible Hulk,Drama
The Hucksters,Romance
Emperor,War
The Silence,Thriller
The Girl,Romance
Genghis Khan,History
Radio Rebel,Family
StarStruck,TV
Geek Charming,Family
The Red Spectacles,Science
The Crossing,War
Miss Blue Jeans,Music
